Date,Open,High,Low,Close,Adj Close,Volume
2012-12-28,14.822692,15.465991,14.804822,15.189015,14.889937,1285099
2013-01-02,15.635751,16.082485,14.840561,15.054994,14.758554,1330652
2013-01-03,15.054994,15.054994,14.331282,14.536781,14.250546,880274
2013-01-04,14.563585,14.974582,13.518223,13.875612,13.602396,3728938
2013-01-07,13.938155,14.250870,13.419941,13.518223,13.252044,1361990
2013-01-08,13.411007,13.580766,13.107226,13.437811,13.173215,1047263
2013-01-09,13.714787,14.036437,13.625440,13.848808,13.576119,1124378
2013-01-10,14.063241,14.456368,13.813069,14.375956,14.092887,1131653
2013-01-11,14.384891,14.527846,13.982828,14.197262,13.917712,688774
2013-01-14,14.322348,14.384891,13.804134,13.884547,13.611155,490670
2013-01-15,14.322348,14.384891,13.536093,13.625440,13.357149,1090577
2013-01-16,13.670113,14.358086,13.607570,14.170457,13.891435,907359
2013-01-17,14.304478,15.171146,14.295543,15.054994,14.758554,1504133
2013-01-18,15.189015,15.367709,14.501042,14.545715,14.259304,1251858
2013-01-21,14.643997,15.144341,14.643997,14.956712,14.662209,788161
2013-01-22,15.046060,15.046060,14.652932,14.956712,14.662209,788161
2013-01-23,14.742279,15.081798,14.652932,15.010321,14.714762,492684
2013-01-24,15.010321,15.189015,14.304478,14.492107,14.206752,645124
2013-01-28,14.590389,14.590389,13.616505,13.732656,13.462255,909598
2013-01-29,13.670113,13.893481,13.536093,13.848808,13.576119,379754
2013-01-30,13.732656,14.018567,13.723722,13.956024,13.681225,349311
2013-01-31,13.947090,14.009633,13.446746,13.634375,13.365909,490446
2013-02-01,13.545027,14.081110,13.464615,13.813069,13.541084,606734
2013-02-04,13.759461,13.973894,13.500354,13.670113,13.400943,484738
2013-02-05,13.759461,13.839873,13.169769,13.813069,13.541084,615016
2013-02-06,13.804134,13.956024,13.268051,13.357398,13.094385,712277
2013-02-07,13.446746,13.491419,13.294855,13.312725,13.050592,358601
2013-02-08,13.321660,13.571832,13.178704,13.312725,13.050592,355131
2013-02-13,13.402072,13.402072,12.839185,13.044683,12.787828,791407
2013-02-14,12.955336,13.071488,12.553274,12.964271,12.708999,465040
2013-02-15,12.865989,12.955336,12.490731,12.580078,12.332372,608077
2013-02-18,12.490731,12.490731,11.838497,11.838497,11.605392,1169483
2013-02-19,11.659803,12.178016,11.615129,12.151212,11.911949,985817
2013-02-20,12.195885,12.535405,11.883170,12.079734,11.841879,1004508
2013-02-21,12.070799,12.133342,11.927844,11.927844,11.692980,458660
2013-02-22,12.061865,12.320971,11.802758,12.195885,11.955743,748093
2013-02-25,12.392449,12.392449,11.972518,12.213755,11.973261,491677
2013-02-26,12.258428,12.508600,11.927844,12.463927,12.218508,932542
2013-02-27,12.517535,12.821315,12.374580,12.517535,12.271060,883631
2013-02-28,12.526470,12.919597,12.186951,12.499666,12.253543,564651
2013-03-01,12.365645,12.615817,12.106538,12.615817,12.367407,770030
2013-03-04,12.535405,12.642621,12.285233,12.410319,12.165956,491341
2013-03-05,12.463927,12.901728,12.356710,12.463927,12.218508,488543
2013-03-06,12.678360,12.812381,12.338841,12.696229,12.446236,440305
2013-03-07,12.642621,13.446746,12.517535,13.241247,12.980522,792638
2013-03-08,13.446746,14.367021,13.312725,13.911351,13.637431,2268231
2013-03-11,14.036437,14.474238,13.696918,14.429564,14.145441,787602
2013-03-12,14.384891,15.028190,14.295543,14.849496,14.557103,1025662
2013-03-13,14.786953,15.323036,14.786953,15.233689,14.933732,1542746
2013-03-14,15.260493,15.278362,14.429564,14.563585,14.276822,501303
2013-03-15,14.536781,14.858431,14.116849,14.286609,14.005300,608301
2013-03-18,14.295543,15.063929,14.197262,14.867365,14.574620,580208
2013-03-19,14.295543,15.171146,14.197262,14.215131,13.935229,656092
2013-03-20,14.429564,14.545715,13.616505,13.759461,13.488532,746526
2013-03-21,13.759461,13.973894,13.411007,13.518223,13.252044,493916
2013-03-22,13.545027,14.018567,13.411007,13.848808,13.576119,508354
2013-03-25,13.920285,14.250870,13.875612,14.045371,13.768812,766784
2013-03-26,14.116849,14.375956,13.714787,13.848808,13.576119,470971
2013-03-27,13.804134,13.813069,13.446746,13.553962,13.287079,575731
2013-03-28,13.491419,13.643309,13.053618,13.312725,13.050592,724477
2013-04-01,13.205508,13.428876,12.865989,12.946402,12.691482,415346
2013-04-02,13.205508,13.428876,12.508600,12.526470,12.279819,785475
2013-04-03,12.338841,12.785577,12.115473,12.285233,12.043331,716530
2013-04-04,12.294167,12.660491,11.901040,11.901040,11.666704,474665
2013-04-05,11.901040,12.687295,11.892105,12.651556,12.402442,654413
2013-04-08,12.624752,13.080422,12.186951,13.080422,12.822864,541371
2013-04-09,13.107226,13.679048,13.107226,13.178704,12.919210,651951
2013-04-10,13.178704,13.536093,12.964271,13.008945,12.752794,491677
2013-04-11,12.955336,12.955336,12.419253,12.481796,12.236025,492573
2013-04-12,12.437123,12.472862,12.017191,12.195885,11.955743,478023
2013-04-15,12.008256,12.285233,11.561521,11.731280,11.500287,733767
2013-04-16,12.017191,12.419253,11.632998,11.972518,11.736774,757942
2013-04-17,11.820627,12.285233,11.239871,11.257740,11.036071,1663399
2013-04-18,11.436435,11.552586,10.909286,11.436435,11.211246,912731
2013-04-19,11.454304,11.731280,11.248806,11.722346,11.491529,719776
2013-04-22,11.570455,11.874236,11.159459,11.686607,11.456493,789168
2013-04-23,11.731280,11.802758,11.338153,11.391761,11.167453,687207
2013-04-24,11.338153,11.498978,11.186263,11.284545,11.062347,548982
2013-04-25,11.418565,11.481108,11.114785,11.177328,10.957242,525814
2013-04-26,11.177328,11.177328,11.177328,11.177328,10.957242,0
2013-04-29,10.873548,10.945025,10.542963,10.560833,10.352886,551332
2013-04-30,10.641245,10.748462,9.997946,10.257052,10.055087,1447388
2013-05-02,10.257052,10.444681,10.140901,10.400008,10.195228,1008314
2013-05-03,10.373204,11.114785,10.373204,10.837809,10.624408,1250515
2013-05-06,10.775266,10.927156,10.105162,10.194509,9.993774,1351917
2013-05-07,10.185575,10.542963,10.185575,10.507224,10.300333,802823
2013-05-08,10.551898,10.703788,10.176640,10.337465,10.133917,958620
2013-05-09,10.400008,10.775266,10.203444,10.400008,10.195228,574612
2013-05-10,10.400008,10.542963,9.685231,9.685231,9.494525,1598707
2013-05-13,9.694165,9.828186,9.274234,9.318907,9.135414,867962
2013-05-14,9.461863,9.595883,9.274234,9.488667,9.301831,966566
2013-05-15,9.488667,9.738839,9.345711,9.372516,9.187967,636617
2013-05-16,9.390385,9.435059,9.158082,9.283168,9.100379,590841
2013-05-17,9.381450,9.470797,9.140213,9.193821,9.012791,335545
2013-05-20,9.381450,9.470797,8.988323,9.283168,9.100379,561293
2013-05-21,9.256364,9.926468,9.086605,9.926468,9.731011,844123
2013-05-22,9.783512,10.435747,9.738839,10.319595,10.116399,828118
2013-05-23,10.176640,11.159459,9.774578,10.730592,10.519302,868634
2013-05-24,10.712723,11.114785,10.712723,10.971829,10.755790,598787
2013-05-27,10.998634,10.998634,10.739527,10.802070,10.589373,179636
2013-05-28,10.953960,11.043307,10.346399,10.355334,10.151434,382664
2013-05-29,10.194509,10.301726,9.649492,9.649492,9.459490,689221
2013-05-31,9.470797,9.685231,8.863237,8.907910,8.732510,812560
2013-06-03,8.943649,9.149148,8.845367,9.024062,8.846375,543833
2013-06-04,9.113409,9.193821,8.648804,8.720281,8.548574,783684
2013-06-05,8.702412,8.872171,8.407566,8.496913,8.329605,837183
2013-06-06,8.452240,8.657738,8.362893,8.487979,8.320848,692243
2013-06-07,8.407566,8.541587,7.871483,7.871483,7.716490,868074
2013-06-10,7.916157,8.300350,7.782136,8.023374,7.865390,435044
2013-06-11,7.960831,7.960831,7.576638,7.612377,7.462486,583454
2013-06-12,7.710659,7.791071,7.049490,7.147771,7.007029,1205522
2013-06-13,7.076294,7.237119,6.942273,7.120967,6.980752,756935
2013-06-14,7.165641,7.469421,6.826122,6.852926,6.717989,724253
2013-06-17,6.888665,7.129902,6.611689,6.647427,6.516537,723022
2013-06-18,6.531276,6.745709,6.432994,6.531276,6.402673,403146
2013-06-19,6.611689,6.986947,6.147083,6.209626,6.087356,1094494
2013-06-20,6.111345,6.406190,5.825434,6.316843,6.192462,1470891
2013-06-21,6.325778,6.397255,5.673544,5.843303,5.728246,1452872
2013-06-24,5.700348,6.102410,5.503784,5.727152,5.614382,1258126
2013-06-25,5.977324,5.986259,5.682478,5.691413,5.579347,843675
2013-06-26,5.887977,6.147083,5.825434,6.066671,5.947216,1537038
2013-06-27,6.147083,6.432994,6.147083,6.343647,6.218738,1108821
2013-06-28,6.334712,6.379386,5.852238,5.932650,5.815834,1840461
2013-07-01,6.334712,6.379386,5.566327,5.664609,5.553071,1800840
2013-07-02,5.664609,6.066671,5.530588,6.030932,5.912180,2169962
2013-07-03,6.048802,7.719593,5.986259,7.710659,7.558833,4283964
2013-07-04,7.764267,8.532652,7.201380,7.415813,7.269793,3237036
2013-07-05,7.210314,7.397944,6.808252,7.254988,7.112134,1544425
2013-07-08,7.103098,7.871483,7.103098,7.612377,7.462486,1127959
2013-07-10,7.612377,7.969765,7.612377,7.925092,7.769044,866060
2013-07-11,7.978700,8.202068,7.925092,8.175264,8.014290,705450
2013-07-12,8.175264,8.175264,7.791071,7.951896,7.795320,506451
2013-07-15,7.871483,8.443305,7.817875,8.398632,8.233259,588379
2013-07-16,8.523718,8.863237,8.041243,8.139525,7.979255,881057
2013-07-17,8.166329,8.425436,7.898288,7.934026,7.777802,747085
2013-07-18,7.996569,8.479044,7.826810,8.452240,8.285812,885870
2013-07-19,8.318219,9.676296,8.318219,9.479732,9.293072,972163
2013-07-22,9.515471,10.453616,9.292103,10.408942,10.203986,1679404
2013-07-23,10.498290,10.802070,9.720969,10.408942,10.203986,1751258
2013-07-24,10.230248,10.444681,9.944337,10.051554,9.853635,532081
2013-07-25,10.051554,10.623376,9.729904,10.489355,10.282816,722127
2013-07-26,10.489355,10.489355,10.489355,10.489355,10.282816,0
2013-07-29,10.775266,10.855678,10.525094,10.685919,10.475509,483507
2013-07-30,10.694853,10.828874,10.176640,10.230248,10.028811,534320
2013-07-31,10.230248,10.230248,9.452928,9.470797,9.284313,928513
2013-08-01,9.586949,10.346399,9.399320,10.239183,10.037570,1159298
2013-08-02,10.096227,10.623376,9.989011,10.346399,10.142674,748317
2013-08-05,10.346399,10.346399,9.899664,10.015815,9.818600,414450
2013-08-06,9.997946,10.391073,9.756708,10.140901,9.941222,686871
2013-08-07,10.051554,11.257740,9.881794,10.864613,10.650684,1002718
2013-08-08,10.971829,11.507912,10.551898,11.329218,11.106141,1110835
2013-08-09,11.329218,13.348464,11.311349,13.223378,12.963005,1199814
2013-08-12,13.089357,13.866677,12.553274,12.687295,12.437477,1303231
2013-08-13,12.687295,13.357398,12.258428,13.268051,13.006798,1094159
2013-08-14,13.196574,13.759461,12.910663,13.223378,12.963005,2018866
2013-08-15,12.865989,13.017879,12.240559,12.258428,12.017055,1192427
2013-08-16,12.267363,12.660491,12.267363,12.597948,12.349890,877588
2013-08-19,12.508600,12.910663,12.320971,12.490731,12.244783,586588
2013-08-20,12.437123,12.437123,11.436435,11.436435,11.211246,1438098
2013-08-21,11.525782,11.615129,10.766331,10.909286,10.694477,1191196
2013-08-22,11.052242,11.338153,10.739527,11.257740,11.036071,446236
2013-08-23,11.213067,12.097604,11.132654,12.070799,11.833120,850390
2013-08-26,12.151212,12.580078,11.302414,11.338153,11.114901,820843
2013-08-27,11.257740,11.418565,10.962895,11.168393,10.948483,555697
2013-08-28,11.222002,11.883170,11.177328,11.874236,11.640428,690452
2013-08-29,11.981452,12.499666,11.820627,11.829562,11.596634,758725
2013-08-30,11.981452,12.499666,11.749150,12.169081,11.929467,1999392
2013-09-02,12.374580,13.071488,12.258428,13.000010,12.744034,680827
2013-09-03,13.000010,13.312725,12.624752,13.187639,12.927969,654301
2013-09-04,13.044683,13.384203,12.883859,13.312725,13.050592,774954
2013-09-05,13.241247,13.804134,13.053618,13.580766,13.313355,625201
2013-09-06,13.536093,13.795199,13.312725,13.679048,13.409701,449258
2013-09-09,13.553962,14.295543,13.509289,14.188327,13.908953,523575
2013-09-10,14.277674,14.563585,14.027502,14.072176,13.795090,535327
2013-09-11,14.063241,14.429564,13.813069,14.179392,13.900194,583790
2013-09-12,13.982828,14.474238,13.938155,14.375956,14.092887,396878
2013-09-13,14.358086,14.393825,13.822004,14.045371,13.768812,236605
2013-09-16,14.188327,14.474238,13.518223,13.625440,13.357149,336216
2013-09-17,13.759461,13.947090,13.357398,13.428876,13.164456,302527
2013-09-18,13.491419,14.411695,13.428876,14.375956,14.092887,422397
2013-09-19,14.295543,14.456368,14.054306,14.090045,13.812607,358153
2013-09-20,14.090045,14.233000,13.580766,13.580766,13.313355,393745
2013-09-23,14.090045,14.233000,13.402072,13.509289,13.243285,438402
2013-09-24,14.090045,14.233000,13.125096,13.134031,12.875417,615352
2013-09-25,13.134031,13.491419,12.883859,13.393137,13.129421,693362
2013-09-26,13.419941,13.750526,13.178704,13.321660,13.059351,487648
2013-09-27,13.294855,13.518223,13.268051,13.312725,13.050592,277680
2013-09-30,13.294855,13.518223,12.660491,12.660491,12.411201,588267
2013-10-01,12.776642,13.035749,12.597948,13.026814,12.770311,280031
2013-10-02,12.955336,13.527158,12.955336,13.509289,13.243285,499624
2013-10-03,13.553962,13.661179,13.044683,13.125096,12.866658,280479
2013-10-04,13.142965,13.250182,12.964271,13.134031,12.875417,192395
2013-10-07,12.964271,13.107226,12.669425,12.705164,12.454994,630797
2013-10-08,12.731968,12.919597,12.624752,12.919597,12.665205,297043
2013-10-09,13.008945,13.393137,12.705164,13.250182,12.989281,388148
2013-10-10,13.411007,14.188327,13.411007,14.116849,13.838882,503429
2013-10-11,14.116849,14.411695,13.911351,14.116849,13.838882,343379
2013-10-14,13.947090,15.180080,13.714787,15.046060,14.749797,551892
2013-10-15,15.090733,15.189015,14.822692,15.099668,14.802349,461010
2013-10-16,15.171146,15.358775,14.599324,14.867365,14.574620,847257
2013-10-17,14.867365,15.367709,14.456368,15.287297,14.986284,310474
2013-10-18,15.367709,15.465991,14.465303,14.465303,14.180476,521001
2013-10-21,14.599324,15.358775,14.474238,15.233689,14.933732,641990
2013-10-22,15.278362,16.046747,15.099668,15.796576,15.485535,495706
2013-10-23,15.868053,15.876988,14.903104,14.903104,14.609655,423964
2013-10-24,15.090733,15.314101,14.456368,14.509977,14.224270,543162
2013-10-25,14.617193,15.010321,14.241935,14.545715,14.259304,312824
2013-10-28,14.554650,15.582142,14.554650,15.314101,15.012561,513614
2013-10-29,15.314101,15.573208,14.912039,14.983517,14.688485,277904
2013-10-30,15.099668,15.412383,14.599324,14.831626,14.539585,350654
2013-10-31,14.840561,15.260493,14.635063,14.947778,14.653450,366883
2013-11-01,14.885235,15.099668,14.447434,14.572520,14.285582,391842
2013-11-04,14.652932,14.706540,14.009633,14.009633,13.733778,500295
2013-11-05,14.081110,14.384891,13.553962,13.696918,13.427219,524247
2013-11-06,13.759461,13.804134,12.347776,12.526470,12.279819,1033608
2013-11-07,12.383514,12.624752,11.454304,11.606194,11.377663,1461266
2013-11-08,11.579390,11.883170,11.061177,11.534717,11.307593,919223
2013-11-11,11.561521,12.008256,11.400696,11.963583,11.728015,466159
2013-11-12,11.999322,12.276298,11.248806,11.615129,11.386423,824088
2013-11-13,11.588325,11.918909,11.105850,11.704476,11.474010,425419
2013-11-14,12.329906,13.134031,12.151212,13.134031,12.875417,1086996
2013-11-18,13.196574,14.116849,13.196574,14.063241,13.786330,711046
2013-11-19,13.920285,13.929220,13.142965,13.178704,12.919210,725932
2013-11-21,13.044683,13.527158,12.678360,13.446746,13.181974,628111
2013-11-22,13.357398,13.553962,13.250182,13.268051,13.006798,333754
2013-11-25,13.402072,13.473550,12.785577,12.821315,12.568858,248692
2013-11-26,12.812381,13.062553,12.401384,12.776642,12.525064,793757
2013-11-27,12.794511,13.312725,12.794511,13.223378,12.963005,466271
2013-11-28,13.357398,13.536093,12.687295,12.687295,12.437477,308459
2013-11-29,12.731968,13.008945,12.535405,12.553274,12.306095,376397
2013-12-02,12.267363,12.535405,11.856366,11.856366,11.622910,528388
2013-12-03,11.820627,12.160147,11.624064,11.865301,11.631669,629342
2013-12-04,12.124408,12.124408,11.624064,11.624064,11.395182,437506
2013-12-05,12.124408,12.124408,11.624064,11.936779,11.701739,354236
2013-12-06,12.124408,12.776642,11.749150,12.776642,12.525064,743392
2013-12-09,12.794511,13.580766,12.731968,13.580766,13.313355,752010
2013-12-10,13.580766,14.090045,13.357398,13.848808,13.576119,479366
2013-12-11,13.848808,13.902416,13.598636,13.652244,13.383426,618374
2013-12-12,13.705852,14.027502,13.607570,14.009633,13.733778,402586
2013-12-13,14.054306,15.010321,14.036437,14.822692,14.530828,1271892
2013-12-16,14.742279,14.947778,14.277674,14.599324,14.311858,523016
2013-12-17,14.724410,14.992451,14.474238,14.527846,14.241787,452616
2013-12-18,14.742279,15.278362,14.518911,14.786953,14.495792,808979
2013-12-19,15.001386,15.054994,14.438499,14.608258,14.320616,384455
2013-12-20,14.635063,14.635063,13.804134,13.920285,13.646190,552451
2013-12-23,13.938155,14.009633,13.223378,13.312725,13.050592,725260
2013-12-26,13.214443,13.920285,13.044683,13.616505,13.348391,387477
2013-12-27,13.714787,14.250870,13.714787,13.982828,13.707500,394752
2013-12-30,14.027502,14.474238,13.473550,13.643309,13.374666,667844
2014-01-02,13.750526,13.795199,12.061865,12.061865,11.824362,1138032
2014-01-03,12.195885,13.402072,12.186951,13.402072,13.138180,3790831
2014-01-06,13.223378,13.804134,12.678360,13.580766,13.313355,1165118
2014-01-07,13.696918,13.759461,13.268051,13.419941,13.155697,452056
2014-01-08,13.402072,13.732656,13.053618,13.294855,13.033074,492684
2014-01-09,13.223378,13.294855,12.865989,12.892793,12.638928,399453
2014-01-10,12.910663,13.312725,12.723034,13.151900,12.892934,218473
2014-01-13,13.089357,13.259117,12.964271,13.214443,12.954246,141134
2014-01-14,13.259117,13.491419,13.259117,13.312725,13.050592,155013
2014-01-15,13.419941,13.652244,13.259117,13.545027,13.278320,161057
2014-01-16,13.536093,13.759461,13.357398,13.482484,13.217009,101626
2014-01-17,13.625440,14.384891,13.446746,14.250870,13.970264,484066
2014-01-20,14.331282,14.527846,13.875612,13.938155,13.663708,163743
2014-01-21,14.098980,14.116849,14.098980,14.098980,13.821365,222390
2014-01-22,14.241935,14.375956,14.027502,14.295543,14.014058,297267
2014-01-23,14.197262,14.367021,14.116849,14.143653,13.865159,129494
2014-01-24,14.286609,14.286609,13.759461,13.848808,13.576119,162959
2014-01-27,18.316166,19.647438,17.654997,19.611698,19.225536,4154133
2014-01-28,19.799328,22.059811,19.477678,21.890051,21.459026,3248564
2014-01-29,21.711357,21.872183,21.005514,21.622009,21.196264,932430
2014-01-30,21.514793,21.532663,20.692799,20.817884,20.407972,769134
2014-01-31,20.424759,21.157406,20.380083,20.808950,20.399214,317077
2014-02-03,20.567713,21.443316,19.978022,20.371149,19.970034,367667
2014-02-04,20.219259,20.415823,19.567024,20.058435,19.663477,420270
2014-02-05,19.745720,20.085239,19.602764,20.013762,19.619682,294917
2014-02-06,19.790394,21.353968,19.790394,20.487301,20.083899,436611
2014-02-07,20.728539,21.005514,20.112043,20.326475,19.926239,291671
2014-02-10,20.013762,20.808950,19.709982,20.549845,20.145210,110356
2014-02-11,20.594519,20.692799,19.978022,19.995892,19.602165,114721
2014-02-12,20.103107,20.469433,19.745720,19.817198,19.426989,189485
2014-02-13,19.540220,19.942284,19.352592,19.665306,19.278088,168779
2014-02-14,19.477678,20.049500,19.477678,19.835068,19.444508,79017
2014-02-17,19.888676,19.986958,19.567024,19.951218,19.558371,49246
2014-02-18,19.826132,19.951218,19.352592,19.352592,18.971533,125017
2014-02-19,19.406200,19.978022,19.406200,19.817198,19.426989,60886
2014-02-20,19.638502,20.380083,19.638502,20.120977,19.724787,111363
2014-02-21,20.389019,20.657061,19.969088,20.460497,20.057621,199894
2014-02-24,20.451563,21.121666,20.326475,20.862558,20.451767,418032
2014-02-25,20.657061,20.808950,19.906544,20.549845,20.145210,402810
2014-02-26,20.549845,20.951906,20.228193,20.433693,20.031345,117183
2014-02-27,20.478367,20.567713,20.156715,20.558779,20.153969,100506
2014-02-28,20.424759,20.934036,20.129911,20.782146,20.372938,185680
2014-03-05,20.782146,20.987644,20.621323,20.817884,20.407972,90545
2014-03-06,20.987644,21.050188,20.674931,20.728539,20.320385,73197
2014-03-07,20.531975,21.121666,20.263933,21.121666,20.705772,149417
2014-03-10,21.103796,21.434381,20.549845,21.434381,21.012331,195081
2014-03-11,21.389708,22.426134,21.211014,22.104485,21.669239,1309946
2014-03-12,22.095551,22.247440,21.532663,21.890051,21.459026,225748
2014-03-13,22.113419,22.640568,22.113419,22.470808,22.028349,639192
2014-03-14,22.488676,22.488676,21.684553,21.925791,21.494062,235933
2014-03-17,21.934725,22.301048,21.854313,22.140223,21.704273,131509
2014-03-18,22.015137,22.479742,22.015137,22.426134,21.984554,480709
2014-03-19,22.345722,22.515482,22.220636,22.292112,21.853172,171354
2014-03-20,22.229570,22.712046,22.229570,22.283178,21.844414,148074
2014-03-21,22.077681,22.524416,22.077681,22.515482,22.072144,259885
2014-03-24,22.435068,23.006891,22.345722,22.774588,22.326147,368786
2014-03-25,22.426134,23.096237,22.247440,22.899673,22.448771,618710
2014-03-26,23.114107,23.417887,23.042629,23.140911,22.685257,326927
2014-03-27,23.292801,24.972528,23.176649,23.802080,23.333408,879826
2014-03-28,23.685928,24.472183,23.685928,23.900362,23.429754,651503
2014-03-31,24.168404,24.838507,24.079056,24.740225,24.253080,633484
2014-04-01,24.525791,24.695553,23.945036,24.132666,23.657484,290216
2014-04-02,24.230947,24.740225,24.114796,24.650879,24.165493,247909
2014-04-03,24.749161,25.401394,24.400705,25.017200,24.524601,471867
2014-04-04,25.133352,25.955347,25.133352,25.553284,25.050129,944853
2014-04-07,26.000019,26.178715,25.553284,25.937477,25.426758,550325
2014-04-08,26.026825,26.473560,25.964281,26.044695,25.531864,947763
2014-04-09,26.223389,26.223389,25.678370,26.089367,25.575657,609644
2014-04-10,25.865999,26.160845,25.731979,25.749847,25.242823,213101
2014-04-11,25.812391,25.821325,23.676994,24.454313,23.972797,788497
2014-04-14,24.364967,24.391771,23.194521,23.587646,23.123196,542266
2014-04-15,23.319607,23.962906,23.176649,23.569778,23.105680,250371
2014-04-16,23.569778,23.659124,22.980085,23.480431,23.018091,201349
2014-04-17,23.319607,23.748472,23.033695,23.489365,23.026850,267272
2014-04-22,23.257063,23.301737,22.712046,22.917543,22.466288,423852
2014-04-23,22.604828,23.212389,22.265308,22.872869,22.422493,780550
2014-04-24,22.872869,22.971151,22.506548,22.872869,22.422493,269398
2014-04-25,22.747784,22.935413,22.175962,22.560156,22.115938,548086
2014-04-28,22.515482,22.515482,21.756029,22.158092,21.721790,776857
2014-04-29,22.059811,22.158092,21.898987,21.979399,21.546616,142813
2014-04-30,21.961529,22.292112,21.666683,22.140223,21.704273,207057
2014-05-02,22.318918,23.283867,22.301048,22.738850,22.291113,343827
2014-05-05,22.846066,23.614450,22.729914,23.408953,22.948021,234030
2014-05-06,23.596582,23.766340,23.319607,23.507235,23.044369,105655
2014-05-07,23.391083,24.427509,23.221325,23.945036,23.473549,301632
2014-05-08,24.070122,24.498987,23.909298,24.213078,23.736313,241977
2014-05-09,24.436445,24.436445,23.203453,23.721668,23.254580,231120
2014-05-12,23.551908,24.454313,23.391083,24.213078,23.736313,313272
2014-05-13,24.382837,24.659813,24.213078,24.498987,24.016592,103304
2014-05-14,24.740225,24.740225,23.945036,24.248816,23.771347,132628
2014-05-15,24.177338,24.445379,23.962906,24.123730,23.648724,84613
2014-05-16,24.168404,24.391771,23.685928,24.025448,23.552378,50924
2014-05-19,23.811014,24.114796,23.525105,23.703798,23.237061,112706
2014-05-20,23.641254,23.721668,23.176649,23.489365,23.026850,89426
2014-05-21,23.516169,23.757406,22.729914,22.989021,22.536358,195977
2014-05-22,23.069433,23.149845,22.265308,22.604828,22.159729,180867
2014-05-23,22.488676,22.855000,22.336786,22.694176,22.247318,97708
2014-05-26,22.613764,22.953281,22.524416,22.792458,22.343664,59990
2014-05-27,22.872869,22.997955,22.533352,22.783524,22.334908,110244
2014-05-28,22.819262,23.087303,22.613764,22.962217,22.510082,121548
2014-05-29,22.828196,23.239193,22.747784,23.042629,22.588911,83606
2014-05-30,24.704487,25.892803,24.677683,25.553284,25.050129,1844602
2014-06-02,25.553284,26.098303,25.553284,26.008955,25.496828,312824
2014-06-03,26.071499,26.312735,25.874933,26.089367,25.575657,219816
2014-06-04,26.160845,28.457067,26.160845,28.180092,27.625216,984138
2014-06-05,27.929918,30.762222,27.501053,27.501053,26.959547,1331435
2014-06-06,29.924669,31.083044,28.959358,29.422709,28.843365,11010533
2014-06-09,28.901440,30.986513,28.843521,30.359060,29.761278,2148424
2014-06-10,30.590736,30.696920,29.837791,30.687267,30.083023,469485
2014-06-11,30.503859,32.183498,30.494205,31.864948,31.237514,1034898
2014-06-13,32.106277,32.289684,30.291489,30.861023,30.253357,1232244
2014-06-16,30.889982,31.179577,29.499933,30.030855,29.439535,1156206
2014-06-17,30.137039,30.870676,30.117733,30.648655,30.045172,454257
2014-06-18,30.754839,31.469170,30.108080,30.552122,29.950539,696044
2014-06-20,30.774145,31.150618,29.924669,29.924669,29.335442,869252
2014-06-23,30.040508,30.108080,28.862827,28.911093,28.341822,237436
2014-06-24,28.911093,29.374443,27.221798,27.424513,26.884514,680816
2014-06-25,27.270063,27.511391,26.439894,27.028734,26.496529,837656
2014-06-26,27.173531,27.366594,26.642611,27.270063,26.733105,525425
2014-06-27,27.318329,27.897514,26.140648,26.381975,25.862503,316477
2014-06-30,26.381975,27.530697,25.976545,27.028734,26.496529,881373
2014-07-01,27.424513,27.733412,26.883938,27.376247,26.837198,462855
2014-07-02,27.588615,27.607922,26.295097,26.526772,26.004450,365995
2014-07-03,26.314404,27.936129,26.314404,27.694799,27.149477,274729
2014-07-04,27.791330,27.984392,27.202492,27.511391,26.969681,54593
2014-07-07,27.501738,27.800983,27.134918,27.723759,27.177868,301560
2014-07-08,27.723759,28.254681,27.463125,27.839598,27.291426,368481
2014-07-10,27.839598,29.702648,27.839598,29.635077,29.051550,1103891
2014-07-11,29.596464,30.214264,29.422709,30.117733,29.524702,428255
2014-07-14,30.185305,30.696920,29.499933,29.683342,29.098866,218271
2014-07-15,29.760567,29.799179,29.191032,29.731607,29.146181,174037
2014-07-16,29.779875,31.266455,29.750914,30.967207,30.357450,379152
2014-07-17,30.938248,31.691191,30.764492,31.276108,30.660269,954406
2014-07-18,31.478823,32.048355,31.083044,31.102350,30.489933,238575
2014-07-21,31.092697,31.845640,31.092697,31.681538,31.057716,191233
2014-07-22,31.845640,33.061935,31.845640,32.820606,32.174355,402771
2014-07-23,32.482746,33.283955,32.482746,33.254997,32.600193,254011
2014-07-24,33.303261,33.737652,32.975056,33.303261,32.647507,87018
2014-07-25,33.303261,34.461636,33.206730,34.403717,33.726295,247173
2014-07-28,34.316841,35.137356,34.316841,34.799496,34.114281,233914
2014-07-29,35.040825,35.369030,34.992558,35.311111,34.615822,155804
2014-07-30,35.243538,35.359379,33.197079,33.438408,32.779991,368274
2014-07-31,33.283955,33.428753,31.855293,32.241421,31.606575,748048
2014-08-01,31.961479,32.559971,31.227842,31.700846,31.076643,384538
2014-08-04,31.662231,33.766613,31.662231,33.592857,32.931400,365166
2014-08-05,33.303261,34.538860,32.917137,34.316841,33.641129,270171
2014-08-06,34.365105,34.992558,34.191349,34.654697,33.972332,170825
2014-08-07,34.654697,34.751228,33.563896,33.737652,33.073345,171965
